,dilutedNIAvailtoComStockholders,grossProfit,netIncome,totalExpenses,totalRevenue,basicEPS,cashEquivalents,currentAssets,currentDebt,netDebt,totalCapitalization,totalDebt,totalAssets,tangibleBookValue,shareIssued,freeCashFlow,high,low,open,close,volume,adjclose,Company,marketCap,priceToEarningsRatio,priceToBook
2022-09-30,695000000.0,2725000000.0,695000000.0,12519000000.0,13975000000.0,1.09,,14799000000.0,2031000000.0,16210000000.0,25792000000.0,30836000000.0,72596000000.0,-11157000000.0,651719217.0,-573000000.0,28.59000015258789,27.889999389648438,28.1200008392334,28.059999465942383,9632400.0,28.059999465942383,DAL,18326344928.984535,25.798165907553575,1.7347316989039729e-09
2022-12-31,1318000000.0,7815000000.0,1318000000.0,12083000000.0,50582000000.0,1.3,,13011000000.0,2359000000.0,19764000000.0,27127000000.0,30610000000.0,72275000000.0,-9289000000.0,651800786.0,-1011000000.0,33.04999923706055,32.349998474121094,32.439998626708984,32.86000061035156,6957600.0,32.86000061035156,DAL,21144416602.727837,24.95384509746845,1.641368074615917e-09
2023-03-31,1895000000.0,8741000000.0,1895000000.0,13036000000.0,53993000000.0,-0.57,,13401000000.0,2136000000.0,18744000000.0,26083000000.0,29560000000.0,73134000000.0,-9483000000.0,653855351.0,1235000000.0,,,,,,,DAL,,,
2022-03-31,65000000.0,515000000.0,65000000.0,869000000.0,965000000.0,0.32,,1886000000.0,347000000.0,1845000000.0,6778000000.0,2376000000.0,9160000000.0,-1266000000.0,264500000.0,49000000.0,49.849998474121094,48.869998931884766,49.47999954223633,49.220001220703125,1677900.0,48.46335220336914,XRAY,13087459878.921509,154.62499856948853,2.681842793617145e-08
2022-06-30,73000000.0,581000000.0,73000000.0,897000000.0,1023000000.0,0.34,,1885000000.0,220000000.0,1665000000.0,6644000000.0,2186000000.0,8948000000.0,-1122000000.0,264500000.0,132000000.0,36.119998931884766,35.43000030517578,36.04999923706055,35.72999954223633,1286100.0,35.30493927001953,XRAY,9535224798.202515,106.02940952076631,2.1651651193429756e-08
2022-09-30,-1077000000.0,508000000.0,-1077000000.0,881000000.0,947000000.0,-5.01,,1939000000.0,246000000.0,1565000000.0,5350000000.0,2137000000.0,7522000000.0,-846000000.0,264500000.0,77000000.0,29.5,28.280000686645508,29.190000534057617,28.350000381469727,2618400.0,28.130813598632812,XRAY,7720755141.25824,-5.826347411987548,1.8651757529749277e-08
2022-12-31,-950000000.0,517000000.0,-950000000.0,911000000.0,983000000.0,-0.07,,1893000000.0,118000000.0,1579000000.0,5638000000.0,2093000000.0,7643000000.0,-779000000.0,264600000.0,110000000.0,32.349998474121094,31.479999542236328,31.959999084472656,31.84000015258789,1353000.0,31.72182273864746,XRAY,8456615757.751465,-456.5714154924665,2.0240658064897185e-08
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,DVN,,,
2022-03-31,989000000.0,1381000000.0,989000000.0,2527000000.0,3812000000.0,1.48,,4973000000.0,,3846000000.0,15771000000.0,6722000000.0,21778000000.0,8547000000.0,661000000.0,1299000000.0,61.529998779296875,59.119998931884766,60.08000183105469,59.130001068115234,11344400.0,54.65735626220703,DVN,39712881210.32715,40.59459583179371,1.5621425333087542e-08
2022-06-30,1932000000.0,2669000000.0,1932000000.0,3051000000.0,5626000000.0,2.94,,6351000000.0,,3004000000.0,16551000000.0,6720000000.0,23194000000.0,9337000000.0,656000000.0,2005000000.0,56.720001220703125,54.040000915527344,54.70000076293945,55.11000061035156,11855000.0,51.7862434387207,DVN,35883200500.48828,18.605442436373963,1.8209054847849353e-08
2022-09-30,1893000000.0,2591000000.0,1893000000.0,2940000000.0,5432000000.0,2.89,,4009000000.0,255000000.0,5141000000.0,17069000000.0,6710000000.0,23557000000.0,10120000000.0,653700000.0,-989000000.0,61.650001525878906,59.40999984741211,60.959999084472656,60.130001068115234,9686600.0,57.80366516113281,DVN,39849551401.519775,21.093425288744864,1.1857615071867858e-08
2022-12-31,5958000000.0,8369000000.0,1201000000.0,11249000000.0,19169000000.0,1.84,,3891000000.0,251000000.0,4986000000.0,17356000000.0,6697000000.0,23721000000.0,10414000000.0,653000000.0,3405000000.0,61.56999969482422,60.52000045776367,60.95000076293945,61.5099983215332,6690900.0,60.41468048095703,DVN,39800350498.19946,33.12500041464101,1.2224227990962586e-08
2022-03-31,97300000.0,398100000.0,97300000.0,587500000.0,628800000.0,0.25,,3746600000.0,,1249900000.0,4155200000.0,2141700000.0,5057000000.0,2131300000.0,392800000.0,-30600000.0,130.19000244140625,127.08000183105469,129.99249267578125,127.9000015258789,3658000.0,127.9000015258789,DXCM,51061051123.046875,519.969970703125,1.0400231432577106e-07
2022-06-30,52500000.0,449500000.0,50900000.0,619200000.0,696200000.0,0.13,,3808700000.0,,1231900000.0,4223200000.0,2137500000.0,5217400000.0,2202300000.0,392900000.0,81300000.0,75.47000122070312,73.70999908447266,74.93000030517578,74.52999877929688,3616600.0,74.52999877929688,DXCM,29439997119.903564,576.3846177321213,6.082474251576896e-08
2022-09-30,104000000.0,494200000.0,101200000.0,622100000.0,769600000.0,0.26,,3398500000.0,,1270700000.0,3793300000.0,2132200000.0,4899200000.0,1775400000.0,393100000.0,185000000.0,83.9800033569336,80.36000061035156,81.79000091552734,80.54000091552734,2032100.0,80.54000091552734,DXCM,32151649359.8938,314.57692659818207,6.436609814710581e-08
2022-12-31,91800000.0,541300000.0,341200000.0,2518600000.0,815200000.0,0.24,,3668800000.0,772600000.0,1328000000.0,3329500000.0,2085400000.0,5391700000.0,1932800000.0,393200000.0,304700000.0,113.33000183105469,109.45999908447266,110.93000030517578,113.23999786376953,1395700.0,113.23999786376953,DXCM,43617676119.99512,462.2083346048991,8.353162673582513e-08
2022-03-31,779000000.0,1704000000.0,779000000.0,748000000.0,2408000000.0,4.39,,1347000000.0,45000000.0,5699000000.0,18546000000.0,5848000000.0,23331000000.0,12743000000.0,177550589.0,519000000.0,141.2100067138672,137.0800018310547,137.63999938964844,137.0800018310547,1887700.0,126.39167022705078,FANG,24438062961.59172,31.35307503181058,2.4151605437734415e-08
2022-06-30,1416000000.0,2017000000.0,1416000000.0,790000000.0,2768000000.0,7.95,,1201000000.0,55000000.0,5413000000.0,18717000000.0,5456000000.0,23448000000.0,13316000000.0,175201453.0,1154000000.0,123.9800033569336,118.56999969482422,119.2300033569336,121.1500015258789,2875400.0,114.39083099365234,FANG,20889269829.329643,14.997484698985357,2.2026603243475632e-08
2022-09-30,1184000000.0,1691000000.0,1184000000.0,812000000.0,2437000000.0,6.72,,1031000000.0,10000000.0,5330000000.0,19190000000.0,5357000000.0,23843000000.0,13843000000.0,175631465.0,1186000000.0,121.68000030517578,117.98999786376953,119.26000213623047,120.45999908447266,2004000.0,116.40618896484375,FANG,20945808891.089287,17.747024127415248,2.2375234922369694e-08
2022-12-31,4386000000.0,6778000000.0,1007000000.0,771000000.0,9643000000.0,5.62,,1392000000.0,10000000.0,6091000000.0,21247000000.0,6248000000.0,26209000000.0,15009000000.0,179840797.0,-39000000.0,137.25999450683594,135.0,135.55999755859375,136.77999877929688,1487000.0,133.98992919921875,FANG,24379218002.255554,24.120996006867216,2.2255786826234403e-08
2020-09-30,,,,,,,,,,,,,,,,,,,,,,,FANG,,,
2022-03-31,63101000.0,645203000.0,73282000.0,972041000.0,1127322000.0,0.22,,932543000.0,943325000.0,14230251000.0,31143097000.0,15860725000.0,36680546000.0,6523282000.0,284666082.0,277685000.0,145.3300018310547,141.75999450683594,144.8000030517578,141.8000030517578,1919100.0,135.90386962890625,DLR,41219649542.33194,658.1818320534446,1.0175505903006055e-08
2022-06-30,53245000.0,670607000.0,63426000.0,951579000.0,1139322000.0,0.19,,896434000.0,1440040000.0,14195081000.0,29992899000.0,15712847000.0,35956057000.0,6340445000.0,284734000.0,505893000.0,132.3000030517578,128.17999267578125,129.14999389648438,129.8300018310547,3313900.0,125.63677978515625,DLR,36773394362.12158,679.7368099814967,9.098221693591207e-09
2022-09-30,226894000.0,674492000.0,237075000.0,1007184000.0,1192082000.0,0.79,,1038086000.0,2255139000.0,15581540000.0,30567290000.0,17122221000.0,39215217000.0,4568264000.0,287508000.0,419386000.0,99.58000183105469,97.01000213623047,98.22000122070312,99.18000030517578,3053000.0,96.9610824584961,DLR,28239036110.961914,124.32911546924446,6.303613200024075e-09
2022-12-31,-6093000.0,2690387000.0,4089000.0,4006601000.0,1233106000.0,-0.02,,1111065000.0,2150451000.0,16455030000.0,32029686000.0,18067847000.0,41484998000.0,4550520000.0,291148222.0,1659388000.0,101.22000122070312,98.9000015258789,100.37000274658203,100.2699966430664,1200300.0,99.11518096923828,DLR,29222547841.802475,-5018.500137329102,6.099654801393983e-09
2022-03-31,1205000000.0,,1242000000.0,,2902000000.0,4.23,,,0.0,1512000000.0,30565000000.0,17132000000.0,107412000000.0,13178000000.0,569504031.0,1683000000.0,114.2699966430664,110.18000030517578,113.5199966430664,110.19000244140625,1792200.0,107.72877502441406,DFS,64650095687.33279,26.83687863902279,7.50793628591709e-08
2022-06-30,1105000000.0,,1111000000.0,,3224000000.0,3.96,,,1800000000.0,2978000000.0,33749000000.0,19985000000.0,114600000000.0,13509000000.0,569563917.0,1564000000.0,95.8499984741211,91.93000030517578,92.87999725341797,94.58000183105469,1671500.0,93.0018310546875,DFS,52901095046.60598,23.454544760964133,3.118871633761517e-08
2022-09-30,967000000.0,,1006000000.0,,3479000000.0,3.54,,,0.0,1410000000.0,34463000000.0,20177000000.0,121886000000.0,14031000000.0,569412179.0,1540000000.0,92.72000122070312,90.47000122070312,91.77999877929688,90.91999816894531,1579300.0,89.9184341430664,DFS,52260649093.53677,25.926553327484992,6.509219771581338e-08
2022-12-31,1027000000.0,,4392000000.0,,3732000000.0,3.77,,,0.0,11252000000.0,34698000000.0,20108000000.0,131628000000.0,14335000000.0,569689007.0,6904000000.0,97.91000366210938,96.38999938964844,96.61000061035156,97.83000183105469,1381200.0,97.29212951660156,DFS,55037655313.980576,25.62599485685718,8.586029204617096e-09
2023-03-31,939000000.0,,4126000000.0,,3753000000.0,3.58,,,,,32478000000.0,18163000000.0,133061000000.0,14060000000.0,257000000.0,,,,,,,,DFS,,,
2022-03-31,432651000.0,1345405000.0,432651000.0,3780260000.0,4330620000.0,0.82,,5295322000.0,3573506000.0,18729204000.0,33831176000.0,23370334000.0,49201652000.0,-13545102000.0,529181900.0,-7397704000.0,31.989999771118164,31.100000381469727,31.8700008392334,31.649999618530273,2499100.0,31.649999618530273,DISH,16865027597.107124,38.865854681991955,1.7016206796206288e-09
2022-06-30,522832000.0,1472107000.0,522832000.0,3517028000.0,4209963000.0,0.99,,4840444000.0,3232992000.0,18465581000.0,34412780000.0,23354830000.0,49857780000.0,-20515579000.0,530284896.0,-137002000.0,18.049999237060547,17.280000686645508,17.68000030517578,17.93000030517578,3417700.0,17.93000030517578,DISH,9375437123.110107,17.858586166844223,9.57457028033712e-10
2022-09-30,412230000.0,1260296000.0,412230000.0,3668422000.0,4095451000.0,0.78,,2941863000.0,1591537000.0,18627890000.0,34843831000.0,21946149000.0,49003024000.0,-20306578000.0,530706197.0,-118091000.0,14.470000267028809,13.8100004196167,14.180000305175781,13.829999923706055,4709200.0,13.829999923706055,DISH,7525414035.418678,18.179487570738182,7.612241807942704e-10
2022-12-31,935520000.0,1230524000.0,2303233000.0,3668031000.0,4043373000.0,,,4610110000.0,1547190000.0,19564082000.0,37744472000.0,24037021000.0,52606562000.0,-20298128090.0,531095516.0,-7826376000.0,14.09000015258789,13.779999732971191,14.079999923706055,14.039999961853027,2984300.0,14.039999961853027,DISH,7477824824.760628,,7.196862047350882e-10
2022-03-31,470000000.0,6655000000.0,470000000.0,17649000000.0,19249000000.0,0.26,,31427000000.0,5399000000.0,38751000000.0,137260000000.0,52023000000.0,202453000000.0,-3258000000.0,1800000000.0,686000000.0,140.8800048828125,137.11000061035156,140.13999938964844,137.16000366210938,12306500.0,137.16000366210938,DIS,252251998901.3672,538.999997652494,3.6164227862416052e-09
2022-06-30,1409000000.0,7822000000.0,1409000000.0,19072000000.0,21504000000.0,0.77,,31422000000.0,5580000000.0,38643000000.0,138522000000.0,51602000000.0,204074000000.0,-779000000.0,1800000000.0,187000000.0,95.44000244140625,92.54000091552734,94.41999816894531,94.4000015258789,10983500.0,94.4000015258789,DIS,169955996704.10156,122.62337424538352,2.4433920288006964e-09
2022-09-30,162000000.0,542000000.0,162000000.0,19608000000.0,20150000000.0,0.09,,29098000000.0,3070000000.0,36754000000.0,140307000000.0,48369000000.0,203631000000.0,2274000000.0,1800000000.0,1376000000.0,97.4800033569336,94.27999877929688,96.5,94.33000183105469,12094900.0,94.33000183105469,DIS,173700000000.0,1072.2222222222222,2.6255645644011536e-09
2022-12-31,3320000000.0,28195000000.0,1279000000.0,77848000000.0,84415000000.0,0.7,,26912000000.0,3249000000.0,39907000000.0,141277000000.0,48377000000.0,202124000000.0,3935000000.0,1800000000.0,94000000.0,87.12000274658203,85.2300033569336,85.7300033569336,86.87999725341797,23231000.0,86.87999725341797,DIS,154314006042.48047,122.471433367048,2.1482447529740045e-09
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,DIS,,,
2022-01-31,597433000.0,2700240000.0,597433000.0,7854779000.0,8651448000.0,2.59,,6303843000.0,,3827239000.0,10434054000.0,14246336000.0,26327371000.0,723647000.0,230016000.0,348041000.0,,,,,,,DG,,,
2022-04-30,552657000.0,2738363000.0,552657000.0,8005195000.0,8751352000.0,2.42,,6736870000.0,900635000.0,4512484000.0,9909086000.0,15012314000.0,26956308000.0,423315000.0,226997000.0,167936000.0,,,,,,,DG,,,
2022-07-31,678030000.0,3048223000.0,678030000.0,8512287000.0,9425713000.0,3.0,,7682892000.0,900635000.0,4865072000.0,10479191000.0,15492727000.0,28239256000.0,650202000.0,225567000.0,121296000.0,,,,,,,DG,,,
2022-10-31,526167000.0,2885195000.0,526167000.0,8729346000.0,9464891000.0,2.34,,8017016000.0,,5622997000.0,12079534000.0,16437830000.0,29007158000.0,555517000.0,223575000.0,-119253000.0,,,,,,,DG,,,
2023-01-31,659135000.0,11820098000.0,659135000.0,34516561000.0,10202907000.0,2.97,,7581009000.0,,6627823000.0,12551171000.0,17661099000.0,29083367000.0,3483000.0,219105000.0,423973000.0,,,,,,,DG,,,
2022-03-31,,,,,,,,,,,,,,,,,228.08999633789062,222.4600067138672,226.38999938964844,222.6300048828125,2164500.0,219.980224609375,DG,,,
2022-06-30,,,,,,,,,,,,,,,,,247.64999389648438,243.0800018310547,245.30999755859375,245.44000244140625,1510400.0,243.1095733642578,DG,,,
2022-09-30,,,,,,,,,,,,,,,,,244.47000122070312,236.80999755859375,239.5500030517578,239.86000061035156,2239000.0,238.11614990234375,DG,,,
2022-12-31,,,,,,,,,,,,,,,,,248.63999938964844,244.8000030517578,247.3300018310547,246.25,1145700.0,245.56610107421875,DG,,,
2022-01-31,454200000.0,2140300000.0,454200000.0,6501800000.0,7080600000.0,2.02,,5609200000.0,,2432100000.0,11135500000.0,9970300000.0,21721800000.0,2634100000.0,224956059.0,139600000.0,,,,,,,DLTR,,,
2022-04-30,536400000.0,2343000000.0,536400000.0,6171100000.0,6902600000.0,2.38,,6282300000.0,,2199600000.0,11659600000.0,9912700000.0,22372300000.0,3157200000.0,225500000.0,282200000.0,,,,,,,DLTR,,,
2022-07-31,359900000.0,2127600000.0,359900000.0,6263100000.0,6768500000.0,1.61,,6377300000.0,,2730400000.0,11815800000.0,9987100000.0,22676300000.0,3312200000.0,223900000.0,-295000000.0,,,,,,,DLTR,,,
2022-10-31,266900000.0,2074800000.0,266900000.0,6558600000.0,6939900000.0,1.2,,6446600000.0,350000000.0,3331400000.0,11695700000.0,10353000000.0,22909500000.0,3192900000.0,221200000.0,-179000000.0,,,,,,,DLTR,,,
2023-01-31,452200000.0,8935400000.0,1615400000.0,26095400000.0,28331700000.0,2.05,,6367100000.0,,2778800000.0,12173100000.0,10126500000.0,23022100000.0,3668400000.0,221222984.0,361000000.0,,,,,,,DLTR,,,
2022-03-31,,,,,,,,,,,,,,,,,162.1300048828125,159.64999389648438,160.32000732421875,160.14999389648438,2938900.0,160.14999389648438,DLTR,,,
2022-06-30,,,,,,,,,,,,,,,,,157.07000732421875,152.5399932861328,154.6300048828125,155.85000610351562,1915500.0,155.85000610351562,DLTR,,,
2022-09-30,,,,,,,,,,,,,,,,,137.8000030517578,134.3000030517578,137.07000732421875,136.10000610351562,2790300.0,136.10000610351562,DLTR,,,
2022-12-31,,,,,,,,,,,,,,,,,142.97999572753906,140.36000061035156,142.55999755859375,141.44000244140625,1055900.0,141.44000244140625,DLTR,,,
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,D,,,
2022-03-31,691000000.0,1917000000.0,711000000.0,3313000000.0,4279000000.0,0.84,,8383000000.0,5098000000.0,41313000000.0,64179000000.0,41757000000.0,100852000000.0,18440000000.0,811000000.0,-497000000.0,85.69000244140625,84.69999694824219,85.19000244140625,84.97000122070312,3618600.0,81.68063354492188,D,69089091979.98047,101.41666957310268,2.0620628480479814e-09
2022-06-30,-477000000.0,1663000000.0,-453000000.0,2863000000.0,3596000000.0,-0.58,,11388000000.0,5625000000.0,43612000000.0,66556000000.0,43884000000.0,103678000000.0,19217000000.0,832000000.0,-1361000000.0,80.5999984741211,78.37999725341797,78.58000183105469,79.80999755859375,3498000.0,77.33753967285156,D,65378561523.4375,-135.4827617776805,1.801797712351066e-09
2022-09-30,758000000.0,2024000000.0,778000000.0,3320000000.0,4386000000.0,0.91,,8699000000.0,5832000000.0,43831000000.0,66735000000.0,43994000000.0,103535000000.0,19495000000.0,833000000.0,-722000000.0,71.58999633789062,69.01000213623047,71.45999908447266,69.11000061035156,5927600.0,67.5204086303711,D,59526179237.36572,78.52747152139852,1.6303529256570157e-09
2022-12-31,901000000.0,7838000000.0,-42000000.0,5047000000.0,4913000000.0,-0.050299,,9850000000.0,6764000000.0,45525000000.0,66795000000.0,45678000000.0,104243000000.0,17935000000.0,835000000.0,-1311000000.0,61.880001068115234,60.47999954223633,61.7400016784668,61.31999969482422,3553600.0,60.57170104980469,D,51552901401.519775,-1227.459823822875,1.3561779610865853e-09
2022-03-31,90964000.0,368624000.0,90964000.0,846608000.0,1011149000.0,2.53,,861237000.0,55632000.0,4892762000.0,803450000.0,5277477000.0,1674022000.0,-4311585000.0,36037373.0,66335000.0,410.05999755859375,404.70001220703125,408.760009765625,407.010009765625,740900.0,401.7170715332031,DPZ,14730636939.40747,161.5652212512352,8.354381630776748e-08
2022-06-30,102493000.0,386265000.0,102493000.0,887068000.0,1065182000.0,2.85,,845870000.0,55654000.0,4930879000.0,809269000.0,5281588000.0,1670630000.0,-4180309000.0,35899646.0,54416000.0,392.75,386.5,390.0,389.7099914550781,551100.0,385.7568359375,DPZ,14000861940.0,136.8421052631579,7.909340302205753e-08
2022-09-30,100504000.0,381850000.0,100504000.0,892144000.0,1068596000.0,2.82,,826398000.0,55787000.0,5038303000.0,780747000.0,5384150000.0,1646409000.0,-4438239000.0,35399379.0,158895000.0,319.67999267578125,310.07000732421875,315.2900085449219,310.20001220703125,589500.0,308.0204162597656,DPZ,11161070507.394928,111.80496756912125,6.257861199394357e-08
2022-12-31,158302000.0,511867000.0,452263000.0,3769233000.0,1392231000.0,4.471886,,790654000.0,54813000.0,4961877000.0,778355000.0,5252354000.0,1602221000.0,-4189065000.0,35419718.0,108437000.0,346.8399963378906,341.54998779296875,346.8399963378906,346.3999938964844,288100.0,345.0148010253906,DPZ,12284974861.409119,77.56011587457522,6.990096617427047e-08
2022-03-31,226153000.0,743194000.0,226153000.0,1752550000.0,2051901000.0,1.57,,3232484000.0,113480000.0,2805418000.0,7311698000.0,3095402000.0,10501047000.0,-1508049000.0,144163424.0,-26698000.0,160.6199951171875,156.8300018310547,160.02999877929688,156.89999389648438,756500.0,154.59877014160156,DOV,23070472566.739258,101.92993552821457,5.704319241528246e-08
2022-06-30,289618000.0,781283000.0,289618000.0,1801865000.0,2158715000.0,2.01,,3590996000.0,393654000.0,2814407000.0,7324647000.0,3329778000.0,10807421000.0,-1387554000.0,143549312.0,128577000.0,122.22000122070312,119.37000274658203,119.87000274658203,121.31999969482422,1191400.0,119.99151611328125,DOV,17207256423.70996,59.63681728685674,4.259156644599805e-08
2022-09-30,286026000.0,772750000.0,286026000.0,1787880000.0,2158291000.0,2.01,,3377045000.0,788860000.0,3325520000.0,6834088000.0,3631522000.0,10652341000.0,-1853908000.0,140353950.0,199163000.0,119.37999725341797,116.37000274658203,118.20999908447266,116.58000183105469,899600.0,115.76217651367188,DOV,16591240301.002121,58.81094481814561,3.554632030012529e-08
2022-12-31,1065376000.0,766329000.0,1065376000.0,1786463000.0,2139181000.0,1.88,,3423465000.0,735772000.0,3297417000.0,7228879000.0,3678285000.0,10896519000.0,-1716863000.0,259643756.0,283720000.0,135.5399932861328,133.85000610351562,135.47999572753906,135.41000366210938,546900.0,134.94920349121094,DOV,35176534953.562195,72.06382751464844,4.10867038435051e-08
2023-03-31,1067797000.0,747019000.0,1067797000.0,1764418000.0,2079023000.0,1.64,,3315850000.0,514567000.0,3203503000.0,7421923000.0,3475929000.0,10804645000.0,-1521848000.0,139851298.0,192909000.0,,,,,,,DOV,,,
2022-03-31,1569000000.0,2862000000.0,1569000000.0,13206000000.0,15264000000.0,2.12,,22165000000.0,447000000.0,11412000000.0,32988000000.0,15953000000.0,63335000000.0,7403000000.0,767064055.0,1286000000.0,64.78500366210938,63.709999084472656,64.1500015258789,63.720001220703125,4302100.0,60.62723922729492,DOW,49207160298.69686,30.25943468201835,5.621275983690756e-09
2022-06-30,1661000000.0,2765000000.0,1661000000.0,13636000000.0,15664000000.0,2.28,,21769000000.0,656000000.0,11354000000.0,32038000000.0,15054000000.0,62143000000.0,7752000000.0,768558885.0,1396000000.0,52.13999938964844,50.849998474121094,51.15999984741211,51.61000061035156,5848000.0,49.61698532104492,DOW,39319472439.327225,22.438596424303558,4.505900990612305e-09
2022-09-30,739000000.0,1734000000.0,739000000.0,13011000000.0,14115000000.0,1.03,,19777000000.0,549000000.0,11254000000.0,31038000000.0,14759000000.0,59557000000.0,7110000000.0,768611564.0,1432000000.0,44.84000015258789,43.79999923706055,44.16999816894531,43.93000030517578,5869800.0,42.7927360534668,DOW,33949571374.510193,42.883493367908066,3.9248265655718245e-09
2022-12-31,613000000.0,8564000000.0,613000000.0,51200000000.0,11859000000.0,0.86,,20477000000.0,724000000.0,11536000000.0,35416000000.0,16706000000.0,60603000000.0,9632000000.0,771678525.0,1303000000.0,50.53099822998047,49.97999954223633,50.2599983215332,50.38999938964844,2700300.0,49.77963638305664,DOW,38784561371.263214,58.4418585134107,4.3567959710066926e-09
2023-03-31,-93000000.0,6924000000.0,-93000000.0,49346000000.0,11851000000.0,-0.13,,19356000000.0,525000000.0,11945000000.0,34920000000.0,16575000000.0,59316000000.0,9192000000.0,775463877.0,70000000.0,,,,,,,DOW,,,
2022-03-31,394000000.0,1039000000.0,394000000.0,4019000000.0,4577000000.0,2.03,,3610000000.0,2889000000.0,18351000000.0,24475000000.0,18602000000.0,40360000000.0,6695000000.0,193739166.0,44000000.0,134.32000732421875,131.9600067138672,132.22999572753906,132.2100067138672,1149100.0,128.16819763183594,DTE,25618129092.43698,65.13792892982221,7.205601641738274e-09
2022-06-30,37000000.0,659000000.0,37000000.0,4746000000.0,4924000000.0,0.19,,4093000000.0,3485000000.0,19011000000.0,24167000000.0,19178000000.0,41314000000.0,6410000000.0,193736380.0,-439000000.0,127.27999877929688,125.05999755859375,125.43000030517578,126.75,1222100.0,123.79415130615234,DTE,24300354202.52365,660.1578963430304,6.597759208099299e-09
2022-09-30,387000000.0,1026000000.0,387000000.0,4705000000.0,5251000000.0,2.0,,4310000000.0,2419000000.0,19822000000.0,26409000000.0,19943000000.0,41954000000.0,6817000000.0,193741991.0,-590000000.0,119.33999633789062,115.04000091552734,118.8499984741211,115.05000305175781,2392400.0,113.1336441040039,DTE,23026235334.723183,59.42499923706055,5.995863105343613e-09
2022-12-31,262000000.0,3668000000.0,265000000.0,3986000000.0,4476000000.0,,,4180000000.0,2286000000.0,19115000000.0,27259000000.0,19240000000.0,42683000000.0,8238000000.0,205632393.0,-416000000.0,119.16000366210938,116.51000213623047,119.06999969482422,117.52999877929688,550500.0,116.50448608398438,DTE,24484648971.755974,,6.22913940333896e-09
2022-03-31,818000000.0,3204000000.0,857000000.0,5640000000.0,7132000000.0,1.08,,11042000000.0,7146000000.0,68489000000.0,111642000000.0,70410000000.0,171220000000.0,28181000000.0,769899467.0,1795000000.0,112.55000305175781,111.19999694824219,111.37999725341797,111.66000366210938,3280100.0,107.42491149902344,DUK,85751400519.86795,103.12962708649812,1.6262465104384349e-09
2022-06-30,881000000.0,3077000000.0,907000000.0,5289000000.0,6685000000.0,1.14,,11561000000.0,7046000000.0,69765000000.0,112867000000.0,71232000000.0,172383000000.0,28455000000.0,770000000.0,-326000000.0,107.94000244140625,105.04000091552734,105.2699966430664,107.20999908447266,3568900.0,104.07640075683594,DUK,81057897415.16113,92.3421023184793,1.508922764180698e-09
2022-09-30,1371000000.0,3756000000.0,1422000000.0,5954000000.0,7968000000.0,1.81,,12972000000.0,6855000000.0,72462000000.0,116405000000.0,73919000000.0,176340000000.0,29080000000.0,770000000.0,-1878000000.0,96.0999984741211,92.80000305175781,95.75,93.0199966430664,5163600.0,91.13333129882812,DUK,73727500000.0,52.90055248618784,1.321382241726698e-09
2022-12-31,2444000000.0,2939000000.0,2550000000.0,22344000000.0,6983000000.0,,,13222000000.0,8106000000.0,74758000000.0,116502000000.0,76043000000.0,178261000000.0,28176000000.0,770062772.0,8887000000.0,104.0,101.98999786376953,103.87999725341797,102.98999786376953,2055600.0,101.94723510742188,DUK,79994118640.31943,,1.3895502455044004e-09
2022-03-31,488000000.0,1164000000.0,488000000.0,2795000000.0,3274000000.0,0.95,,14443000000.0,405000000.0,9367000000.0,36810000000.0,11039000000.0,45393000000.0,3258000000.0,508528772.0,-42000000.0,76.22000122070312,73.55000305175781,75.83000183105469,73.58000183105469,2992000.0,72.10877227783203,DD,38561737711.90399,79.82105455900493,8.095441638844313e-09
2022-06-30,787000000.0,1173000000.0,787000000.0,2823000000.0,3322000000.0,1.56,,14006000000.0,661000000.0,9847000000.0,36153000000.0,11286000000.0,44440000000.0,3113000000.0,500896434.0,-49000000.0,56.189998626708984,54.630001068115234,55.29999923706055,55.58000183105469,2466000.0,54.73679733276367,DD,27699572418.04635,35.4487174596542,5.615923554083533e-09
2022-09-30,367000000.0,1222000000.0,367000000.0,2726000000.0,3317000000.0,0.73,,14350000000.0,1287000000.0,10064000000.0,35471000000.0,11851000000.0,44099000000.0,3057000000.0,496738067.0,247000000.0,51.400001525878906,50.27000045776367,50.5099983215332,50.400001525878906,3571400.0,49.91253662109375,DD,25090238930.411648,69.19177852264822,5.018879006511646e-09
2022-12-31,4156000000.0,4615000000.0,5868000000.0,10995000000.0,3104000000.0,8.71,,11315000000.0,300000000.0,4412000000.0,34273000000.0,8074000000.0,41400000000.0,4341000000.0,458124262.0,-311000000.0,68.66000366210938,67.93000030517578,68.05000305175781,68.62999725341797,1439800.0,68.29117584228516,DD,31175357427.184296,7.812859133382068,1.5423844753344925e-08
2019-12-31,,,,,,,,,,,,,,,,,,,,,,,DD,,,
2020-06-30,,,,,,,,,,,,,,,,,,,,,,,DD,,,
2022-03-31,530000000.0,847000000.0,530000000.0,3899000000.0,4008000000.0,2.18,,7446000000.0,900000000.0,2293000000.0,9440000000.0,6168000000.0,20139000000.0,1380000000.0,240508348.0,150000000.0,33.20000076293945,32.630001068115234,32.83000183105469,32.630001068115234,1466700.0,32.630001068115234,DXC,7895889505.223938,15.059633867456277,1.4317488805518835e-08
